,Age,Marital,Education,Default,Balance,HHInsurance,CarLoan,Communication,LastContactDay,LastContactMonth,NoOfContacts,PrevAttempts,Outcome,CarInsurance,Duration,age_group,duration_status,Month,Job_None,Job_admin.,Job_blue-collar,Job_entrepreneur,Job_housemaid,Job_management,Job_retired,Job_self-employed,Job_services,Job_student,Job_technician,Job_unemployed
1169,56,1,1,0,0,0,0,1,7,aug,4,0,0,0,89.0,3,0,8,0,0,0,0,0,0,0,0,0,0,1,0
1172,46,1,3,0,0,1,0,1,15,sep,1,3,0,1,1962.0,2,1,9,0,0,0,0,0,1,0,0,0,0,0,0
1174,47,1,1,0,0,1,0,1,5,jun,12,0,0,0,67.0,2,0,6,0,1,0,0,0,0,0,0,0,0,0,0
1175,45,1,3,0,0,1,0,1,19,jun,3,0,0,1,835.0,2,1,6,0,0,0,0,0,0,0,0,0,0,1,0
1180,32,0,3,0,3,0,0,1,22,apr,1,1,1,1,319.0,1,0,4,0,0,0,0,0,0,0,0,0,0,1,0
1181,27,1,1,0,0,0,0,1,5,jun,1,0,0,1,397.0,0,1,6,0,1,0,0,0,0,0,0,0,0,0,0
1182,31,0,3,0,0,0,0,0,12,may,1,10,1,1,372.0,1,1,5,0,0,0,0,0,1,0,0,0,0,0,0
1183,31,1,1,0,0,1,0,1,8,may,1,0,0,0,226.0,1,0,5,0,0,1,0,0,0,0,0,0,0,0,0
1184,37,1,1,0,3,0,0,1,29,jan,1,0,0,0,124.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1185,29,1,1,0,1,1,0,0,14,jul,3,0,0,0,109.0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0
1186,29,1,1,0,0,1,1,1,30,jul,4,0,0,0,141.0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0
1188,57,1,1,0,0,1,0,1,18,may,1,2,2,1,603.0,3,1,5,0,1,0,0,0,0,0,0,0,0,0,0
1189,39,2,3,1,0,0,0,1,6,may,1,0,0,1,488.0,1,1,5,0,0,0,0,0,0,0,0,0,0,1,0
1191,48,1,1,0,0,0,1,1,21,oct,1,0,0,1,419.0,2,1,10,0,1,0,0,0,0,0,0,0,0,0,0
1192,54,1,1,0,2,0,0,1,5,may,1,0,0,0,140.0,3,0,5,0,0,0,0,0,1,0,0,0,0,0,0
1193,37,1,3,0,0,0,0,1,6,may,1,3,2,1,195.0,1,0,5,0,0,0,0,0,0,0,0,0,0,1,0
1194,31,1,1,0,0,1,0,1,14,jul,3,0,0,1,444.0,1,1,7,0,0,0,0,0,0,0,0,0,0,1,0
1195,39,1,1,0,1,0,0,1,16,jun,1,0,0,0,418.0,1,1,6,0,0,0,0,0,1,0,0,0,0,0,0
1196,35,1,1,0,0,0,0,1,22,aug,2,0,0,0,94.0,1,0,8,0,0,0,0,0,0,0,0,0,0,1,0
1197,35,0,3,0,2,0,0,1,26,jun,4,0,0,0,529.0,1,1,6,0,0,0,0,0,0,0,1,0,0,0,0
1198,31,1,3,0,0,1,0,1,27,aug,9,0,0,0,100.0,1,0,8,0,0,0,0,0,1,0,0,0,0,0,0
1199,57,1,1,0,2,1,1,1,16,may,1,0,0,0,47.0,3,0,5,0,1,0,0,0,0,0,0,0,0,0,0
1200,41,1,3,0,1,0,0,1,30,apr,1,0,0,0,75.0,2,0,4,0,0,0,0,0,1,0,0,0,0,0,0
1201,55,1,1,0,0,0,0,1,30,apr,1,0,0,1,241.0,3,0,4,0,1,0,0,0,0,0,0,0,0,0,0
1202,38,2,1,0,0,1,0,1,2,feb,1,0,0,0,252.0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0
1203,32,0,1,0,0,1,0,1,5,jun,5,0,0,0,426.0,1,1,6,0,0,1,0,0,0,0,0,0,0,0,0
1205,42,1,1,0,0,1,0,1,19,nov,1,0,0,0,76.0,2,0,11,0,0,0,0,0,0,0,0,0,0,1,0
1208,38,1,3,0,1,1,0,1,10,jul,1,0,0,1,500.0,1,1,7,0,0,0,0,0,1,0,0,0,0,0,0
1209,46,0,3,0,0,0,0,1,20,nov,5,0,0,0,454.0,2,1,11,0,0,0,0,0,0,0,0,0,0,1,0
1210,35,0,3,0,0,0,0,1,11,feb,1,1,1,1,352.0,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0
1211,33,0,3,0,0,0,1,1,21,jul,3,0,0,0,202.0,1,0,7,0,0,0,0,0,0,0,0,0,0,1,0
1213,56,1,3,0,0,0,1,0,17,jul,2,0,0,0,610.0,3,1,7,0,0,0,0,0,1,0,0,0,0,0,0
1214,36,1,3,0,0,0,0,1,25,aug,6,4,1,1,242.0,1,0,8,0,0,0,0,0,1,0,0,0,0,0,0
1215,35,0,1,0,0,1,0,1,16,may,6,0,0,0,81.0,1,0,5,0,0,1,0,0,0,0,0,0,0,0,0
1216,41,1,1,0,1,1,0,1,14,may,1,0,0,1,858.0,2,1,5,0,0,1,0,0,0,0,0,0,0,0,0
1217,52,1,2,0,0,0,0,1,3,jul,6,0,0,1,1007.0,3,1,7,0,0,1,0,0,0,0,0,0,0,0,0
1218,34,1,1,0,0,1,0,1,11,feb,2,2,0,1,231.0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0
1219,31,1,1,0,1,1,0,1,20,apr,1,1,1,0,158.0,1,0,4,0,0,1,0,0,0,0,0,0,0,0,0
1220,64,1,3,0,0,0,0,1,21,dec,2,2,0,1,367.0,4,1,12,0,0,0,0,0,0,0,1,0,0,0,0
1222,69,1,3,0,0,0,0,1,29,jul,1,1,0,1,478.0,4,1,7,0,0,0,0,0,0,0,0,0,0,1,0
1223,32,1,3,0,3,0,0,1,29,jul,2,9,0,1,519.0,1,1,7,0,0,0,0,0,1,0,0,0,0,0,0
1225,57,1,3,0,0,1,0,1,15,may,2,2,0,0,169.0,3,0,5,0,0,0,0,0,1,0,0,0,0,0,0
1226,27,0,1,0,0,0,0,0,28,dec,1,11,1,1,824.0,0,1,12,0,0,0,0,0,0,0,0,1,0,0,0
1228,30,1,1,0,0,1,0,1,2,feb,1,0,0,0,96.0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0
1229,33,1,3,0,0,0,0,1,25,may,1,0,0,0,70.0,1,0,5,0,0,0,0,0,0,0,0,1,0,0,0
1230,42,1,3,0,0,1,0,1,8,oct,1,1,2,1,667.0,2,1,10,0,0,0,0,0,1,0,0,0,0,0,0
1231,30,1,1,0,0,0,0,1,22,aug,5,0,0,0,192.0,0,0,8,0,0,0,0,0,0,0,0,1,0,0,0
1232,31,1,3,0,0,0,0,1,8,aug,1,0,0,1,1000.0,1,1,8,0,0,0,0,0,0,0,0,0,0,1,0
1233,58,1,1,0,0,0,0,1,18,aug,11,0,0,0,84.0,3,0,8,0,0,0,0,0,1,0,0,0,0,0,0
1234,24,0,1,0,0,1,0,1,5,may,2,0,0,0,204.0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0
1235,39,1,1,0,1,0,0,1,18,feb,4,0,0,1,208.0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0
1236,32,0,3,0,1,0,0,1,15,sep,2,1,2,1,126.0,1,0,9,0,0,0,0,0,0,0,0,0,0,1,0
1237,29,0,1,0,0,1,1,1,16,may,1,0,0,1,803.0,0,1,5,0,1,0,0,0,0,0,0,0,0,0,0
1238,47,2,3,0,0,0,0,1,4,feb,1,0,0,0,291.0,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0
1240,38,1,2,0,0,0,0,1,13,may,1,0,0,1,516.0,1,1,5,0,0,1,0,0,0,0,0,0,0,0,0
1241,38,1,1,0,0,1,1,1,17,jul,2,0,0,0,388.0,1,1,7,0,0,0,0,0,0,0,0,0,0,1,0
1242,53,1,1,0,0,0,1,1,18,nov,1,1,0,0,52.0,3,0,11,0,0,0,0,0,0,0,0,0,0,1,0
1243,65,1,1,0,1,0,0,1,27,oct,2,0,0,0,189.0,4,0,10,0,0,0,0,0,0,1,0,0,0,0,0
1245,51,2,1,0,0,0,0,1,18,jun,2,0,0,1,371.0,3,1,6,0,0,0,0,0,0,0,0,1,0,0,0
1246,45,0,3,0,3,0,0,1,29,jan,11,0,0,1,479.0,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0
1247,34,1,1,0,0,0,0,1,12,aug,2,1,1,1,255.0,1,0,8,0,0,0,0,0,0,0,0,1,0,0,0
1248,41,0,3,0,0,0,0,1,23,jul,1,0,0,0,105.0,2,0,7,0,1,0,0,0,0,0,0,0,0,0,0
1249,36,1,3,0,1,0,0,1,10,feb,7,0,0,0,188.0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0
1250,31,1,1,0,0,0,0,1,21,aug,2,0,0,0,175.0,1,0,8,0,0,0,0,0,0,0,0,0,0,1,0
1251,30,0,3,0,0,0,0,1,30,apr,2,0,0,1,306.0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0
1252,28,0,2,0,1,1,0,1,19,jun,1,0,0,0,399.0,0,1,6,0,0,1,0,0,0,0,0,0,0,0,0
1254,31,1,2,0,2,1,0,1,29,may,5,0,0,0,100.0,1,0,5,0,0,1,0,0,0,0,0,0,0,0,0
1255,37,1,1,0,0,1,0,0,9,feb,9,0,0,0,28.0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0
1256,48,0,1,0,0,1,0,1,12,jun,2,0,0,0,185.0,2,0,6,0,0,1,0,0,0,0,0,0,0,0,0
1257,32,0,3,0,1,0,0,1,4,may,2,0,0,0,520.0,1,1,5,0,0,0,0,0,1,0,0,0,0,0,0
1259,47,1,3,0,0,1,0,0,23,jul,9,0,0,0,18.0,2,0,7,0,0,0,0,0,0,0,0,0,0,1,0
1260,32,1,1,0,3,1,1,1,18,nov,2,0,0,0,400.0,1,1,11,0,0,0,0,0,0,0,0,1,0,0,0
1262,63,1,3,0,3,0,0,0,13,nov,2,3,0,1,2184.0,4,1,11,0,0,0,0,0,1,0,0,0,0,0,0
1264,37,1,1,0,0,1,0,1,7,oct,1,1,0,1,371.0,1,1,10,0,0,1,0,0,0,0,0,0,0,0,0
1265,28,0,3,0,3,0,0,1,9,feb,21,0,0,1,253.0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0
1266,42,1,2,0,1,1,0,1,20,apr,4,0,0,0,68.0,2,0,4,0,0,1,0,0,0,0,0,0,0,0,0
1267,61,1,1,0,1,0,0,1,13,nov,1,0,0,1,381.0,4,1,11,0,0,0,0,0,0,1,0,0,0,0,0
1268,40,0,1,0,0,0,1,1,15,jul,3,0,0,0,117.0,1,0,7,0,0,0,1,0,0,0,0,0,0,0,0
1269,28,1,1,0,0,1,0,1,9,may,1,0,0,0,455.0,0,1,5,0,0,1,0,0,0,0,0,0,0,0,0
1270,49,1,3,0,1,0,0,1,5,aug,1,0,0,0,278.0,2,0,8,0,0,0,0,0,1,0,0,0,0,0,0
1272,33,1,1,0,0,0,1,1,3,jul,1,0,0,1,676.0,1,1,7,0,0,0,0,0,0,0,0,1,0,0,0
1273,33,1,3,0,2,0,0,1,22,aug,2,0,0,1,1258.0,1,1,8,0,0,0,0,0,1,0,0,0,0,0,0
1274,57,1,2,0,0,0,1,1,11,jun,1,0,0,1,867.0,3,1,6,0,0,0,0,1,0,0,0,0,0,0,0
1275,34,1,1,0,0,1,0,0,18,nov,1,1,2,0,47.0,1,0,11,0,0,1,0,0,0,0,0,0,0,0,0
1276,42,1,3,0,0,0,0,1,26,aug,1,0,0,1,513.0,2,1,8,0,0,0,0,0,1,0,0,0,0,0,0
1277,59,1,3,0,0,0,0,1,21,aug,1,0,0,1,252.0,3,0,8,0,0,0,0,0,1,0,0,0,0,0,0
1278,32,0,3,0,0,1,0,1,13,aug,6,0,0,0,203.0,1,0,8,0,0,0,0,0,1,0,0,0,0,0,0
1279,46,1,1,0,0,1,0,1,15,may,2,0,0,1,1263.0,2,1,5,0,0,1,0,0,0,0,0,0,0,0,0
1281,63,1,3,0,1,0,0,0,4,may,7,0,0,1,475.0,4,1,5,0,0,0,0,0,1,0,0,0,0,0,0
1282,48,1,1,0,0,1,0,1,13,may,1,0,0,0,76.0,2,0,5,0,0,0,0,0,0,0,0,1,0,0,0
1283,46,0,3,0,0,0,0,1,14,aug,1,0,0,1,225.0,2,0,8,0,0,0,0,0,0,0,0,0,0,0,1
1284,52,1,3,0,0,0,0,1,17,nov,1,2,0,1,209.0,3,0,11,0,0,0,0,0,1,0,0,0,0,0,0
1285,23,0,1,0,0,0,0,1,1,jun,1,0,0,1,192.0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0
1286,52,1,3,0,2,0,0,1,25,aug,6,0,0,0,56.0,3,0,8,0,0,0,0,0,1,0,0,0,0,0,0
1287,43,1,1,0,0,0,0,1,31,jul,2,0,0,0,644.0,2,1,7,0,0,0,0,0,0,0,0,1,0,0,0
1288,30,1,1,0,0,1,0,1,7,may,2,0,0,1,1574.0,0,1,5,0,0,1,0,0,0,0,0,0,0,0,0
1290,36,0,1,0,0,0,0,1,30,jan,1,0,0,1,771.0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0
1291,44,1,3,0,0,1,0,1,12,jun,2,0,0,0,130.0,2,0,6,0,0,0,0,0,1,0,0,0,0,0,0
1293,21,0,2,0,1,0,0,1,26,aug,1,2,0,0,115.0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0
1295,31,0,1,0,0,1,0,1,8,apr,2,0,0,1,575.0,1,1,4,0,0,0,0,0,1,0,0,0,0,0,0
1296,49,1,3,0,1,0,0,1,20,apr,2,0,0,1,194.0,2,0,4,0,0,0,0,0,0,0,0,0,0,1,0
1297,30,0,1,0,0,1,0,1,18,may,1,0,0,0,98.0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0
1298,44,1,2,0,0,1,0,1,7,may,2,0,0,0,629.0,2,1,5,0,0,1,0,0,0,0,0,0,0,0,0
1299,34,1,1,0,0,0,0,1,17,apr,1,3,0,0,332.0,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0
1300,71,1,1,0,1,0,0,1,17,feb,1,0,0,1,185.0,4,0,2,0,0,0,0,0,0,1,0,0,0,0,0
1301,37,0,1,0,3,1,0,1,6,may,11,1,0,0,7.0,1,0,5,0,0,0,0,0,0,0,0,0,0,1,0
1302,44,1,3,0,0,0,0,1,9,mar,2,3,1,1,700.0,2,1,3,0,0,0,0,0,1,0,0,0,0,0,0
1303,28,1,1,0,0,0,0,1,2,dec,1,3,2,1,357.0,0,1,12,0,1,0,0,0,0,0,0,0,0,0,0
1305,40,1,1,0,0,1,0,1,30,may,2,0,0,0,390.0,1,1,5,0,1,0,0,0,0,0,0,0,0,0,0
1306,33,1,3,0,1,0,0,1,20,nov,1,0,0,0,67.0,1,0,11,0,0,0,0,0,1,0,0,0,0,0,0
1307,46,1,1,0,0,0,1,1,30,jul,2,0,0,0,85.0,2,0,7,0,0,0,0,0,0,1,0,0,0,0,0
1308,42,0,3,0,2,0,0,1,19,nov,3,0,0,0,1662.0,2,1,11,0,0,0,0,0,1,0,0,0,0,0,0
1309,55,1,1,0,0,0,1,1,28,aug,17,0,0,0,19.0,3,0,8,0,0,0,0,0,0,0,0,0,0,1,0
1311,28,0,3,0,0,0,0,1,8,nov,1,0,0,0,106.0,0,0,11,0,0,0,0,0,0,0,0,1,0,0,0
1312,33,1,1,0,0,0,0,1,14,aug,2,0,0,0,106.0,1,0,8,0,0,0,0,0,0,0,0,0,0,1,0
1313,35,2,3,0,1,0,0,1,13,aug,3,8,2,1,199.0,1,0,8,0,0,0,0,0,1,0,0,0,0,0,0
1316,39,0,3,0,0,1,0,1,20,apr,1,0,0,0,430.0,1,1,4,0,0,0,0,0,1,0,0,0,0,0,0
1317,53,1,2,0,3,0,0,1,28,aug,6,0,0,1,2372.0,3,1,8,0,0,1,0,0,0,0,0,0,0,0,0
1318,27,0,1,0,0,0,0,1,7,sep,1,0,0,0,11.0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0
1319,36,1,1,0,0,1,0,1,19,aug,2,0,0,0,306.0,1,0,8,0,0,0,0,0,0,0,0,0,0,1,0
1320,51,1,3,0,0,0,0,1,9,jun,1,0,0,0,146.0,3,0,6,0,0,0,0,0,0,0,1,0,0,0,0
1322,33,0,3,0,2,0,0,1,28,jan,2,0,0,0,757.0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
1323,33,0,3,0,0,0,0,1,19,aug,3,0,0,1,836.0,1,1,8,0,0,0,0,0,0,0,1,0,0,0,0
1324,33,0,3,0,0,1,0,1,21,oct,1,1,1,1,307.0,1,0,10,0,0,0,0,0,0,0,1,0,0,0,0
1325,30,0,1,0,0,0,1,1,5,feb,5,2,2,0,133.0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0
1326,29,1,1,0,0,1,0,1,6,jun,3,0,0,0,1330.0,0,1,6,0,0,1,0,0,0,0,0,0,0,0,0
1327,37,1,1,0,1,1,1,1,17,apr,1,0,0,0,224.0,1,0,4,0,0,0,0,0,0,0,0,1,0,0,0
1328,49,2,1,0,0,1,0,1,27,may,3,0,0,0,36.0,2,0,5,0,1,0,0,0,0,0,0,0,0,0,0
1329,28,0,3,0,0,0,0,1,23,mar,2,0,0,1,191.0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0
1330,56,1,3,0,0,0,0,1,13,aug,2,2,1,1,293.0,3,0,8,0,0,0,0,0,1,0,0,0,0,0,0
1331,53,1,2,0,1,0,0,1,11,aug,4,0,0,0,102.0,3,0,8,0,0,0,0,1,0,0,0,0,0,0,0
1332,36,1,3,0,0,1,0,1,7,may,2,0,0,0,1581.0,1,1,5,0,0,0,0,0,0,0,0,0,0,1,0
1333,43,1,1,0,0,1,0,1,3,feb,3,4,2,0,137.0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0
1335,34,1,1,0,0,1,0,1,18,oct,1,0,0,1,252.0,1,0,10,0,0,0,0,0,0,0,0,0,0,1,0
1336,40,0,3,0,1,0,0,0,28,jul,7,0,0,1,1009.0,1,1,7,0,0,0,0,0,0,0,1,0,0,0,0
1337,59,1,2,0,0,0,0,1,7,aug,3,0,0,0,448.0,3,1,8,0,0,0,0,0,0,1,0,0,0,0,0
1338,34,0,1,0,1,0,0,1,8,may,3,1,0,0,134.0,1,0,5,0,0,0,0,0,0,0,0,0,0,1,0
1339,34,1,2,0,1,1,0,1,19,nov,2,1,0,0,185.0,1,0,11,0,0,1,0,0,0,0,0,0,0,0,0
1341,29,1,1,0,0,0,0,1,4,feb,2,0,0,1,2775.0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0
1343,33,1,1,0,0,1,0,1,14,may,4,0,0,1,629.0,1,1,5,0,0,0,0,0,0,0,0,1,0,0,0
1344,29,0,1,0,0,1,0,1,4,jun,1,0,0,1,563.0,0,1,6,0,0,0,0,0,0,0,0,1,0,0,0
1346,77,1,1,0,2,0,0,0,26,jan,1,2,1,1,1616.0,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0
1347,40,1,2,0,1,1,0,1,16,may,3,0,0,1,1230.0,1,1,5,0,0,1,0,0,0,0,0,0,0,0,0
1349,29,0,3,0,0,0,0,0,27,may,2,1,1,1,214.0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0
1351,40,1,1,0,1,0,0,1,16,oct,1,5,0,1,447.0,1,1,10,0,0,0,0,0,0,0,0,0,0,1,0
1352,31,0,1,0,0,1,0,1,13,may,4,1,0,0,72.0,1,0,5,0,0,0,0,0,0,0,0,1,0,0,0
1353,43,1,3,0,1,0,0,0,4,may,5,0,0,1,331.0,2,0,5,0,0,0,0,0,0,0,0,0,0,1,0
1354,70,1,2,0,1,0,0,1,8,jan,2,0,0,1,301.0,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1355,26,0,3,0,0,0,1,1,26,feb,2,0,0,1,210.0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0
1356,30,1,2,0,0,1,0,1,28,aug,1,2,2,0,5.0,0,0,8,0,0,1,0,0,0,0,0,0,0,0,0
1357,32,1,3,0,1,1,0,1,5,feb,1,5,0,1,783.0,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0
1358,45,1,1,0,3,0,0,1,2,jul,1,0,0,1,272.0,2,0,7,0,1,0,0,0,0,0,0,0,0,0,0
1359,43,2,1,0,2,0,0,1,8,apr,1,0,0,1,618.0,2,1,4,0,0,0,0,0,0,0,0,0,0,1,0
1360,61,1,3,0,0,0,0,1,21,oct,3,1,1,1,192.0,4,0,10,0,0,0,0,0,1,0,0,0,0,0,0
1361,41,0,1,1,0,1,1,1,7,jul,1,0,0,1,599.0,2,1,7,0,0,1,0,0,0,0,0,0,0,0,0
1362,56,0,1,0,0,0,1,1,8,jul,3,0,0,1,819.0,3,1,7,0,0,1,0,0,0,0,0,0,0,0,0
1363,43,2,1,0,1,0,0,1,25,may,2,1,2,1,262.0,2,0,5,0,0,0,0,0,0,0,0,0,0,1,0
1364,31,0,1,0,0,0,0,1,21,aug,2,0,0,0,115.0,1,0,8,0,0,0,0,0,0,0,0,0,0,1,0
1365,29,1,1,0,1,0,0,1,6,mar,1,0,0,1,195.0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0
1366,28,0,3,0,0,0,0,1,29,sep,1,4,1,1,845.0,0,1,9,0,0,0,0,0,1,0,0,0,0,0,0
1367,59,2,1,0,0,0,0,1,7,jul,1,0,0,0,66.0,3,0,7,0,0,0,0,0,0,1,0,0,0,0,0
1368,32,0,1,0,1,0,0,1,2,jul,1,0,0,1,356.0,1,1,7,0,0,0,0,0,0,0,0,1,0,0,0
1369,19,0,1,0,0,0,0,1,22,oct,2,0,0,1,252.0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0
1370,34,0,3,0,0,1,0,1,16,apr,2,0,0,0,316.0,1,0,4,0,0,0,0,0,1,0,0,0,0,0,0
1371,63,1,1,0,0,0,0,1,25,jan,1,0,0,1,423.0,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0
1373,30,0,1,0,0,0,0,1,26,aug,21,0,0,0,66.0,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0
1374,56,1,1,0,1,0,0,1,11,aug,2,0,0,0,115.0,3,0,8,0,0,1,0,0,0,0,0,0,0,0,0
1375,31,1,3,0,0,0,0,1,20,may,1,0,0,0,38.0,1,0,5,0,0,0,0,0,1,0,0,0,0,0,0
1377,46,2,3,0,0,0,0,1,18,mar,1,1,2,1,420.0,2,1,3,0,0,0,0,0,1,0,0,0,0,0,0
1378,37,1,1,0,1,0,0,1,18,jun,1,0,0,0,105.0,1,0,6,0,0,0,0,0,0,0,0,1,0,0,0
1379,60,1,1,0,0,0,0,1,13,jan,3,0,0,1,380.0,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0
1380,49,2,1,0,0,0,0,1,21,aug,3,0,0,0,396.0,2,1,8,0,0,0,0,0,0,0,0,0,0,1,0
1381,68,1,1,0,0,0,0,0,21,dec,2,1,1,1,2062.0,4,1,12,0,0,0,0,0,0,1,0,0,0,0,0
1382,39,1,3,0,1,1,0,1,2,jun,2,0,0,1,526.0,1,1,6,0,0,0,0,0,1,0,0,0,0,0,0
1383,36,1,1,0,0,1,0,1,7,apr,2,0,0,0,194.0,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0
1384,31,1,1,0,0,1,1,1,8,jul,1,0,0,1,831.0,1,1,7,0,0,1,0,0,0,0,0,0,0,0,0
1385,58,1,2,0,1,0,0,1,18,jun,2,0,0,0,55.0,3,0,6,0,0,0,0,1,0,0,0,0,0,0,0
1386,39,2,1,0,0,0,0,1,21,nov,2,0,0,0,744.0,1,1,11,0,1,0,0,0,0,0,0,0,0,0,0
1387,36,1,3,0,2,1,0,1,16,apr,2,0,0,1,901.0,1,1,4,0,0,0,0,0,0,0,0,0,0,1,0
1388,39,1,1,0,0,0,0,1,29,jan,3,0,0,0,309.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1390,57,1,3,0,0,1,1,1,22,jul,4,0,0,0,236.0,3,0,7,0,0,0,1,0,0,0,0,0,0,0,0
1391,41,0,1,0,0,0,1,1,11,jun,4,0,0,1,583.0,2,1,6,0,1,0,0,0,0,0,0,0,0,0,0
1392,42,2,3,0,1,1,0,0,5,feb,5,0,0,0,276.0,2,0,2,0,0,0,0,0,1,0,0,0,0,0,0
1393,24,0,1,0,0,0,0,1,30,apr,2,0,0,1,567.0,0,1,4,0,0,0,0,0,0,0,0,0,1,0,0
1394,33,2,3,0,1,1,0,1,12,aug,3,0,0,0,711.0,1,1,8,0,0,0,0,0,1,0,0,0,0,0,0
1396,46,1,3,0,1,0,0,0,27,may,1,0,0,0,146.0,2,0,5,0,0,0,0,0,1,0,0,0,0,0,0
1397,44,1,1,0,0,1,0,1,7,may,1,1,0,0,122.0,2,0,5,0,0,0,0,0,0,0,0,0,0,1,0
1399,43,2,1,0,0,1,0,1,17,apr,2,0,0,0,398.0,2,1,4,0,0,0,0,0,0,0,0,0,0,1,0
1400,45,1,3,0,1,0,0,1,11,jun,7,0,0,0,116.0,2,0,6,0,0,0,0,0,1,0,0,0,0,0,0
1401,77,1,2,0,0,0,0,0,8,sep,4,0,0,0,160.0,4,0,9,0,0,0,0,0,0,1,0,0,0,0,0
1402,51,1,1,0,0,1,0,1,14,may,8,0,0,0,17.0,3,0,5,0,0,1,0,0,0,0,0,0,0,0,0
1403,34,0,3,0,0,1,0,1,16,apr,1,7,2,0,156.0,1,0,4,0,0,0,0,0,1,0,0,0,0,0,0
1405,29,0,1,0,0,0,0,1,11,mar,3,0,0,0,60.0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0
1406,47,1,3,0,1,0,0,1,27,aug,7,0,0,0,71.0,2,0,8,0,0,1,0,0,0,0,0,0,0,0,0
1407,56,1,2,0,0,1,1,1,5,jun,1,0,0,0,75.0,3,0,6,0,0,0,0,0,0,0,0,0,0,1,0
1411,47,1,2,0,2,1,0,1,13,may,1,0,0,1,659.0,2,1,5,0,0,1,0,0,0,0,0,0,0,0,0
1412,31,0,1,0,0,0,0,1,16,nov,1,2,2,0,202.0,1,0,11,0,0,0,0,0,0,0,0,0,1,0,0
1413,47,1,2,0,0,0,0,1,27,aug,4,0,0,0,63.0,2,0,8,0,0,0,0,0,0,0,0,1,0,0,0
1414,53,1,3,0,0,0,0,1,18,jun,3,0,0,0,112.0,3,0,6,0,0,0,0,0,0,0,1,0,0,0,0
1415,49,1,2,0,0,1,0,1,16,may,2,0,0,0,138.0,2,0,5,0,0,1,0,0,0,0,0,0,0,0,0
1416,36,1,3,0,0,0,1,1,18,nov,2,1,2,0,135.0,1,0,11,0,0,0,0,0,1,0,0,0,0,0,0
1417,31,1,1,0,0,0,0,1,12,apr,1,0,0,1,176.0,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0
1419,28,0,1,0,0,0,0,0,11,oct,2,14,2,0,317.0,0,0,10,0,0,0,0,0,0,0,0,1,0,0,0
1421,25,0,3,0,2,0,0,0,9,jun,7,0,0,1,221.0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0
1422,35,2,1,0,0,1,0,1,4,jun,1,0,0,1,908.0,1,1,6,0,1,0,0,0,0,0,0,0,0,0,0
1423,29,1,3,0,0,1,0,1,3,aug,1,0,0,0,1179.0,0,1,8,0,0,0,0,0,1,0,0,0,0,0,0
1425,19,0,2,0,0,0,0,0,10,nov,2,2,2,0,98.0,0,0,11,0,0,0,0,0,0,0,0,0,1,0,0
1427,47,1,2,0,0,1,0,1,13,may,2,0,0,0,771.0,2,1,5,0,0,1,0,0,0,0,0,0,0,0,0
1428,42,1,3,0,3,1,0,1,30,apr,1,2,0,1,316.0,2,0,4,0,0,0,0,0,1,0,0,0,0,0,0
